product,NBD,NBFD,NBMD,NBD-LOC,NBFD-LOC,NBMD-LOC,PBD,PBFD,PBMD,PBD-LOC,PBFD-LOC,PBMD-LOC
scikit-optimize/scikit-optimize,2,935,14369,1347,477362,397236,28.57142857142857,91.84675834970531,96.68932104165265,0.2294519556222543,81.31525199684525,94.20810230091685
hyphaapp/hypha,37,1058,16509,364086,379552,276685,92.5,98.4186046511628,99.57777911816153,93.15784221663293,97.11509184370578,99.54918003295698
mwaskom/seaborn,7,914,17823,127632,359928,326582,43.75,82.71493212669682,91.62082969207835,21.54628419783848,60.761493816281266,84.34539613012532
mozilla-services/kinto-dist,59,2244,32359,623354,706458,478250,86.76470588235294,98.46423870118473,99.69191903632274,85.8706582800907,97.3187201930786,99.60325311618124
smarr/rebench,2,97,2418,15615,33197,34024,25.0,82.20338983050848,96.10492845786963,30.883487272799194,65.65732481556931,91.47466057265761
torchbox/wagtailmedia,19,2116,20319,100591,322505,251289,59.375,92.2406277244987,97.35051743963204,24.818409703238032,79.57035143643846,96.05885343598408
httpie/http-prompt,9,1236,13398,199442,410734,200753,39.130434782608695,88.22269807280514,93.03520588847996,42.07566117027561,86.65128014717052,91.89925337264076
httpie/httpie,5,1034,10086,186393,355616,158505,33.33333333333333,91.74800354924578,95.82897862232778,47.134761421884605,89.9276009174428,94.01189791282377
spyder-ide/qtawesome,2,80,290,6903,6903,3268,100.0,100.0,100.0,100.0,100.0,100.0
spyder-ide/spyder-notebook,138,4110,57271,900491,1280607,784282,85.18518518518519,97.78729478943612,99.37533619059187,67.27361697359082,95.67121138545441,98.91809398885049
auhau/toggl-cli,7,378,5162,17833,102234,83542,26.923076923076923,85.52036199095022,95.18716577540107,13.218637886559732,75.78053191804786,93.5070458793638
flask-api/flask-api,5,103,2836,17659,35394,38036,55.55555555555556,73.57142857142858,95.04021447721179,29.2406278977348,58.60710027818254,91.47447151343161
zalando/connexion,10,231,4786,22422,76353,75693,45.45454545454545,81.91489361702128,96.90220692447863,19.605305726302166,66.76139096067921,96.00471823750999
zalando/patroni,0,57,2039,0,21853,29205,0.0,54.285714285714285,87.09953011533533,0.0,38.941853627243084,83.0182779499133
altschool/dynamic-rest,8,944,10286,42283,148502,124814,61.53846153846154,90.59500959692899,96.62752465946454,22.10147768316842,77.62253479899431,95.29386614545953
pimutils/todoman,3,78,2275,8030,24453,33172,27.27272727272727,65.0,86.30500758725341,14.142303628038041,43.066220500176115,80.87181237505486
pimutils/khal,1,62,2229,4396,17722,29473,9.090909090909092,57.407407407407405,83.2337565347274,7.805674917433148,31.467736780425444,73.25942681017126
drvinceknight/nashpy,0,937,12296,0,443800,369090,0.0,96.4984552008239,98.84244372990354,0.0,90.06175257167092,98.01755387659173
dhermes/bezier,0,207,3662,0,82301,92136,0.0,86.97478991596638,96.87830687830687,0.0,61.42553270888532,93.8000122167247
smtg-ucl/galore,8,1256,20286,129844,613216,436610,57.14285714285714,96.24521072796935,98.79224700496736,18.94097756590262,89.45280874782465,97.41540493625529
auth0/auth0-python,5,170,3416,35223,62121,47386,55.55555555555556,89.47368421052632,98.27387802071347,49.14882929143527,86.68127145368794,97.83017115015382
unidata/siphon,7,513,10560,34408,198432,231416,50.0,78.68098159509202,89.65107394515664,9.37266759281959,54.05246383917627,84.71749364845769
unidata/metpy,11,1649,30799,143245,694893,639628,36.666666666666664,85.21963824289406,92.9696933107945,13.689106435681412,66.40695478662406,88.44132446009046
koed00/django-q,3,836,9590,7931,126772,114183,27.27272727272727,87.5392670157068,94.80968858131487,4.081475115404211,65.2397885928663,91.26827435715028
prometheus/client_python,1,25,249,4313,4313,3142,100.0,100.0,100.0,100.0,100.0,100.0
epistasislab/tpot,10,1137,19822,56274,463384,497551,52.63157894736842,79.39944134078212,88.7644977833505,6.927667830428852,57.045357179788944,83.82870034185126
rgalanakis/goless,3,327,5545,9331,84505,57074,60.0,93.96551724137932,99.01785714285715,9.60453722002635,86.9822546113307,97.25980709587267
ubc/compair,14,1878,31210,472400,979024,710378,66.66666666666666,97.15468184169684,98.95370957514268,44.283334598839296,91.7748674265327,98.07624338682778
wolph/python-progressbar,1,15,227,3072,4698,3131,50.0,88.23529411764706,98.69565217391305,56.38766519823789,86.23348017621146,94.62073133877304
darkoperator/dnsrecon,0,170,2075,0,32406,26255,0.0,93.92265193370166,97.55524212505877,0.0,80.05434782608695,94.2018585626637
edgewall/genshi,0,0,59,0,0,342,0.0,0.0,96.72131147540983,0.0,0.0,94.21487603305785
jupyter-incubator/sparkmagic,88,4436,48854,509548,1467840,1018646,83.80952380952381,97.79541446208113,99.03506993715791,32.51169545121599,93.65548888645012,98.74140922617605
ntucllab/libact,9,1546,28585,131015,670733,578612,47.368421052631575,86.36871508379889,92.52006732263077,13.345196635765719,68.32090810286644,88.16904456055819
keepkey/python-keepkey,2,148,3345,18123,57550,41421,33.33333333333333,94.87179487179486,98.23788546255507,27.411743352391326,87.04661645037359,96.80970410882064
fboender/ansible-cmdb,3,30,774,608,3730,7780,60.0,52.63157894736842,83.58531317494601,4.039330321551953,24.78076003188945,70.80451401528941
pixaranimationstudios/opentimelineio,0,28,767,0,11903,7618,0.0,87.5,99.35233160621762,0.0,93.52557554804746,99.12817176317502
pretenders/pretenders,0,0,84,0,0,958,0.0,0.0,65.625,0.0,0.0,50.68783068783069
byt3bl33d3r/crackmapexec,36,2736,32976,451063,787518,443611,52.17391304347826,89.4702419882276,94.22521930451182,47.23959276989572,82.47634946551311,91.78088993807633
riga/law,6,338,6952,77891,123373,81330,66.66666666666666,92.34972677595628,96.27475418917048,57.37657822237282,90.8798267454366,95.40511689560923
mailpile/mailpile,11,460,8495,102507,168323,119662,55.00000000000001,95.63409563409564,99.3334892422825,57.531640241335765,94.47060474252841,99.43246499646848
twisted/axiom,17,908,16580,311431,318005,193352,85.0,98.37486457204767,99.84343008551126,96.86902210596055,98.9138312332619,99.86261607908355
twisted/treq,13,878,16650,108706,296254,198703,59.09090909090909,94.40860215053763,98.66082009954965,32.56942717524501,88.76072230028733,97.9377683143819
dictation-toolbox/caster,13,250,3845,64486,90056,59621,92.85714285714286,97.65625,98.792394655704,70.07519777449362,97.86142745370773,98.86904465781139
neovim/pynvim,1,3,42,72,129,398,50.0,50.0,68.85245901639344,5.217391304347826,9.347826086956522,46.2253193960511
grow/grow,20,1029,12879,103293,315465,179094,42.5531914893617,88.47807394668959,95.34350014806041,26.06007089425151,79.5895197608265,93.41679054847039
cloudant/python-cloudant,2,53,762,4727,24977,19553,40.0,72.6027397260274,86.39455782312925,14.449471174420736,76.34957510545944,88.12818317032497
healpy/healpy,10,1655,26945,136865,691169,572205,58.82352941176471,91.58826784726065,96.06060606060606,14.942458461024492,75.45949711064068,92.80198901371583
rocmsoftwareplatform/tensile,0,57,1062,0,16204,15419,0.0,82.6086956521739,96.98630136986301,0.0,71.9410406677322,95.59799119598239
h5py/h5py,0,227,3745,0,112980,97140,0.0,95.37815126050421,99.07407407407408,0.0,84.32287196327947,98.89438641500213
counterpartyxcp/counterblock,14,539,12072,183578,224058,155647,63.63636363636363,96.25,99.1214385417522,77.0258419941846,94.01048113354005,98.03609107800838
vit-project/vit,0,18,1185,0,7516,13292,0.0,46.15384615384615,80.5574439157036,0.0,29.218986898884268,67.94458927567347
undergreen/ansible-role-mongodb,52,1334,14945,457407,457407,216223,100.0,100.0,100.0,100.0,100.0,100.0
lincolnloop/django-dynamic-raw-id,2,853,8858,6933,134957,105747,50.0,94.6725860155383,98.80646960401562,4.391309855586521,85.48074486952115,98.24318549211245
scott-griffiths/bitstring,0,2,560,0,7094,6351,0.0,50.0,99.29078014184397,0.0,93.58839050131927,98.02438647939496
kozea/weasyprint,3,430,7576,1266,149320,104343,23.076923076923077,90.52631578947368,94.99686520376176,0.6949209294155748,81.96334374433935,92.44365298745481
kozea/radicale,2,93,1594,8614,38413,25793,40.0,91.17647058823529,96.54754694124773,19.43679768942642,86.6758427726883,96.28565029117514
kozea/cairosvg,0,141,2775,0,48918,40561,0.0,83.4319526627219,93.02715387194101,0.0,74.74330766409975,91.33303310065301
vanheeringen-lab/gimmemotifs,30,3467,63558,506288,1496836,1195700,49.18032786885246,89.60971827345567,95.05279215146712,25.971878093948302,76.78562817730857,90.56288807526785
vanheeringen-lab/genomepy,11,1108,19609,83776,457814,403384,39.285714285714285,86.15863141524106,93.49194240488224,12.972899313540124,70.89351277608215,89.81593015721751
instana/python-sensor,4,164,2074,20807,44388,33456,33.33333333333333,82.82828282828282,92.8795342588446,36.154019912773016,77.12811245677746,91.002067239691
qiniu/python-sdk,3,60,815,16103,26696,20747,60.0,82.1917808219178,92.40362811791383,49.22357400501314,81.60420615027205,93.50971289493847
bird-house/flyingpigeon,29,969,22662,331846,507011,379031,72.5,91.07142857142857,98.02751103036594,56.17158565402558,85.82177218960952,96.75378049154048
rdflib/rdflib,1,22,647,998,6786,8620,33.33333333333333,75.86206896551724,95.42772861356931,6.784961588143314,46.13501937589231,94.08426107836718
esss/conda-devenv,3,57,1546,4321,22789,19643,50.0,86.36363636363636,98.84910485933503,15.140154169586545,79.84933426769446,97.98962386511025
adamlwgriffiths/pyrr,0,218,3690,0,92899,93093,0.0,89.34426229508196,96.26924080354814,0.0,68.86457476223305,94.0817997150047
cocotb/cocotb,0,2,6,0,10,82,0.0,66.66666666666666,37.5,0.0,2.232142857142857,24.2603550295858
tmrowco/electricitymap-contrib,8,158,2863,33396,54104,44892,66.66666666666666,91.32947976878613,98.9972337482711,50.904656657266976,82.4693239844524,98.46896249177452
c0fec0de/anytree,1,1,61,998,998,363,100.0,100.0,100.0,100.0,100.0,100.0
eiffel-community/eiffel,7,106,2182,27007,38833,31300,70.0,94.64285714285714,99.09173478655767,61.94550208725171,89.07059956878756,98.57646762408667
ably/ably-python,5,130,2422,26090,44320,37060,29.411764705882355,63.10679611650486,84.4196584175671,36.694796061884674,62.33473980309423,82.14744868555216
sobhe/hazm,4,1348,22216,15831,661118,534695,33.33333333333333,93.48127600554785,96.43616790380692,2.027507296900274,84.67068214971357,95.32515505859156
flask-admin/flask-admin,4,131,3129,13189,50680,42254,40.0,82.38993710691824,97.72017489069331,20.6416777525628,79.31763048751858,96.86840898670334
pytest-dev/pytest-django,5,90,1990,7635,34691,25880,83.33333333333334,96.7741935483871,99.64947421131698,20.699471329808866,94.05178256743933,99.51932320707556
pytest-dev/pytest,0,18,258,0,2492,3208,0.0,52.94117647058824,69.91869918699187,0.0,32.639161755075314,62.988415472216765
furlongm/patchman,10,1062,11394,67612,195712,137305,45.45454545454545,89.69594594594594,96.20873089588787,27.140225031209734,78.56102054824764,94.61871356312967
kristianoellegaard/django-health-check,2,854,8843,6933,135501,105616,50.0,94.78357380688124,98.63915225878415,4.391309855586521,85.82531036230048,98.1214812612646
jrkerns/pylinac,13,2134,30081,265844,933974,662219,46.42857142857143,91.43101970865467,95.68052418970069,23.04091468905547,80.94828266124455,93.03794889662856
tuw-geo/ascat,11,563,10476,177056,287377,245752,64.70588235294117,93.83333333333333,98.4864153426718,53.10315248981012,86.19094892612598,97.46957942664953
rallytools/rallyresttoolkitforpython,3,63,989,10272,30522,24456,42.857142857142854,75.0,89.0990990990991,26.166034083093457,77.74919122704232,90.28018752999373
pupil-labs/pupil,95,3263,48270,703785,1260572,847057,90.47619047619048,96.93998811645871,98.69349199533828,51.40005696632414,92.06429891252748,96.86385768946644
deschler/django-modeltranslation,2,807,8645,6933,112867,102650,50.0,89.56714761376249,96.43056330172894,4.391309855586521,71.48910564986065,95.36594882848065
qutech/qupulse,1,998,16895,47859,547657,323658,20.0,92.2365988909427,98.11835762820141,7.518982449580445,86.04073155289241,96.63307805992207
kklmn/xrt,27,2017,30262,338224,923820,576070,77.14285714285715,96.83149303888622,99.05404078426237,33.945486333445075,92.71819617934631,98.21478805403203
alisw/alibuild,7,229,5353,26752,86485,78770,46.666666666666664,81.78571428571428,96.15591880725705,23.09013542322996,74.64676891739097,95.75619066143129
offu/werobot,3,62,877,16103,27061,22008,50.0,83.78378378378379,97.44444444444444,48.418425641950805,81.36688916952312,97.17843422969929
wikimedia/revscoring,16,1256,24403,146687,599762,472820,48.484848484848484,93.24424647364515,98.12618118943263,21.419851697823365,87.57976571877492,97.28966731962666
ledatelescope/bifrost,31,571,9442,168081,199795,133665,93.93939393939394,99.13194444444444,99.56764736897607,82.70278249317293,98.30737815828967,99.40504964117056
bugy/script-server,0,19,982,0,9267,14787,0.0,55.88235294117647,92.55419415645618,0.0,39.34363590048399,90.02739726027397
pyocd/pyocd,4,173,5043,22606,58962,58180,17.391304347826086,68.37944664031622,89.68522141205763,20.820439139404655,54.30481874447391,85.8960920083268
robotframework/sshlibrary,5,312,7289,43358,84284,68271,62.5,74.82014388489209,91.59336516712742,37.61136026509598,73.11305615072997,90.64006054088502
robotframework/seleniumlibrary,14,656,14201,77833,230597,151334,87.5,85.6396866840731,95.81028201322358,30.135358025073756,89.2824785696033,96.51464613932487
ickc/pantable,1,256,4748,10130,115815,108619,25.0,90.78014184397163,98.01816680429397,6.585020216597111,75.28569757010803,96.9907758797739
circl/ail-framework,1,101,2061,397,32564,31692,20.0,88.59649122807018,98.00285306704708,0.9294811762502341,76.24086907660612,97.31920773836941
stevenblack/hosts,4,64,897,16450,27549,22051,66.66666666666666,86.48648648648648,98.0327868852459,49.75651069235656,83.32778802819033,98.2621095316608
django-ses/django-ses,7,1021,12716,36657,200925,156269,58.333333333333336,92.9872495446266,98.29931972789116,15.74227959649055,86.28686275267654,97.73654057840488
python-telegram-bot/python-telegram-bot,1,75,1440,1006,21068,21988,12.5,60.483870967741936,80.89887640449437,2.5162581290645325,52.69634817408705,79.36187107485743
lneuhaus/pyrpl,11,1301,22803,72452,463267,471686,55.00000000000001,85.14397905759162,92.81963609720356,10.18388109715815,65.11698840939056,89.11808827808238
rmcgibbo/sphinxcontrib-autodoc_doxygen,19,798,10715,179144,307327,147171,76.0,96.72727272727273,99.45238537219232,55.01864216261371,94.38615996019729,99.26012356003993
pymoca/pymoca,0,274,4485,0,117915,102668,0.0,92.88135593220339,98.8320846187748,0.0,80.94554890438795,98.13795212969335
gpilab/core-nodes,1,101,711,21699,21699,15028,100.0,100.0,100.0,100.0,100.0,100.0
easypost/easypost-python,4,64,1027,19259,31077,23602,66.66666666666666,86.48648648648648,98.27751196172248,53.691106774463336,86.63785893504321,98.52640367355458
ratt-ru/stimela,2,61,1086,13441,17131,13983,50.0,88.40579710144928,98.36956521739131,68.2111139304745,86.93732555189038,97.73537429230447
ratt-ru/cubical,11,2309,41509,145108,968242,752067,40.74074074074074,93.93816110659073,98.23917828319883,12.620468384034206,84.2108467423853,96.49406203810149
pytrainer/pytrainer,8,1013,22623,128917,476747,370633,50.0,90.93357271095152,97.67291252914256,20.74638514954256,76.7220528005536,95.19862531657274
emc-isilon/pike,1,1,61,998,998,363,100.0,100.0,100.0,100.0,100.0,100.0
flask-middleware/flask-security,6,242,4958,20000,81415,69333,33.33333333333333,84.02777777777779,96.19712844392706,17.8345312193469,72.5999179611564,94.60348215260342
fedora-infra/anitya,36,1850,35952,222113,579807,461150,52.17391304347826,91.58415841584159,97.88184045739177,29.92190583705707,78.10857742530402,95.91465748182166
fedora-infra/the-new-hotness,30,1125,22039,170171,399333,273872,68.18181818181817,95.09721048182587,98.82516479081656,38.88156466703986,91.24170312910559,98.05200617228701
fedora-infra/mote,1,28,413,8510,8510,5410,100.0,100.0,100.0,100.0,100.0,100.0
jupyterhub/batchspawner,30,885,21772,382502,443154,315832,81.08108108108108,97.03947368421053,99.60199460176587,81.44422749755668,94.35855287672284,99.12217657526466
inmanta/inmanta-core,15,1063,17034,258180,386893,245607,31.914893617021278,87.70627062706271,95.08233324030142,54.8502230720204,82.19524113023157,93.0125199766718
vyperlang/vyper,2,214,3141,6813,63025,40117,40.0,96.3963963963964,98.30985915492958,10.311478387213949,95.38836420874198,98.5022221130945
pierreraybaut/pythonqwt,2,335,4980,22927,136721,114800,50.0,96.26436781609196,98.94695012914762,14.351620011017078,85.583279082578,98.45288326300985
pierreraybaut/guiqwt,2,815,12267,9234,328646,301049,28.57142857142857,88.77995642701525,94.21658986175116,2.0388291636031237,72.56368305192899,90.92553776268974
calebbell/fluids,0,612,9872,0,285663,267084,0.0,87.93103448275862,95.5570612719001,0.0,73.06837394776355,92.89296670121523
celery/django-celery-beat,10,1260,16746,61411,230924,189281,45.45454545454545,88.73239436619718,96.04817895038715,20.17205586724303,75.85305285840045,94.44829771415169
lbl-srg/buildingspy,10,1423,24064,131778,656521,482057,41.66666666666667,93.86543535620054,97.62271805273834,17.220772398255683,85.79428065136227,95.60165399069878
amperser/proselint,1,221,2300,998,37593,29822,33.33333333333333,91.32231404958677,95.79341940857977,1.9404261938093015,73.09262715818944,95.23231678109532
pslmodels/cost-of-capital-calculator,15,1283,27062,264495,462253,417635,68.18181818181817,86.3973063973064,94.77149360882507,39.694474334673515,69.37329569415617,89.542078677221
pslmodels/tax-calculator,11,122,2012,63863,63863,40539,100.0,100.0,100.0,100.0,100.0,100.0
pslmodels/og-core,26,2418,42299,373018,1013770,814003,55.319148936170215,89.82169390787519,95.26801801801803,28.069407101894555,76.28565602112403,91.87589801587167
lowerquality/gentle,11,277,4567,84410,84410,60062,100.0,100.0,100.0,100.0,100.0,100.0
jungmannlab/picasso,10,89,1512,25736,25736,18373,100.0,100.0,100.0,100.0,100.0,100.0
googleads/googleads-python-lib,17,573,4820,99694,129841,78905,70.83333333333334,95.02487562189054,97.63013976098846,68.86276351780731,89.6865415964413,97.53519821011385
airspeed-velocity/asv,1,1,61,998,998,363,100.0,100.0,100.0,100.0,100.0,100.0
mouse-imaging-centre/pyminc,1,236,3852,1430,115890,98000,50.0,97.9253112033195,99.2016482101468,1.056012997083041,85.58136100136618,98.95691335211495
naomiproject/naomi,3,170,3154,7975,62278,49417,20.0,77.6255707762557,92.24919567124891,9.769094138543517,76.2883567097446,89.90139717653908
tardis-sn/tardis,14,165,2386,50821,62954,44978,87.5,94.82758620689656,99.33388842631142,75.36629493415589,93.35923597105233,99.25631689286108
weblateorg/weblate,9,1742,21841,92418,382506,262114,34.61538461538461,83.5091083413231,93.59358930407954,17.71433719305442,73.31732197587563,91.16437927364548
piqueserver/piqueserver,16,1061,23529,121437,354506,283552,53.333333333333336,86.68300653594771,95.29769137302551,24.16161463421428,70.53399999602071,93.82397416425945
googlefonts/cu2qu,3,407,6806,17012,153012,95581,60.0,97.83653846153845,99.27071178529755,10.891932210334915,97.96592589747037,99.27914827317579
googlefonts/noto-emoji,15,817,12481,82404,263587,191954,68.18181818181817,95.33255542590432,97.3936792820913,27.47431909339148,87.8825463189867,96.98663082690811
googlefonts/ufo2ft,4,363,6508,17023,107257,87966,50.0,85.01170960187353,93.61334867663982,10.764444388235814,67.8236510455859,89.99447547725738
googlefonts/roboto,7,191,3890,72341,72341,51166,100.0,100.0,100.0,100.0,100.0,100.0
googlefonts/glyphslib,4,429,7060,29220,130157,97610,50.0,91.47121535181236,96.31650750341065,17.586094827689973,78.3351589489269,94.93104588512186
googlefonts/pyfontaine,5,384,5873,19274,148666,94093,55.55555555555556,97.21518987341771,99.6437054631829,12.464270470918427,96.14056417088092,99.551403451231
googlefonts/fontmake,8,532,8743,12511,146642,118830,50.0,87.93388429752066,94.7237269772481,6.093415156828366,71.42119618157024,91.22734286832953
sirfz/tesserocr,1,94,1169,31016,31016,21457,100.0,100.0,100.0,100.0,100.0,100.0
jag1g13/pycgtool,10,1172,14014,399967,532967,337781,76.92307692307693,96.38157894736842,98.72490313490665,68.61344797299151,91.42930173194631,97.81482478925771
thetisproject/thetis,3,708,10906,1287,351425,293358,33.33333333333333,93.52708058124173,97.72401433691756,0.3114322495716899,85.03891088246397,96.78428267432078
razorpay/razorpay-python,3,65,868,16103,28393,21908,60.0,89.04109589041096,98.4126984126984,49.22357400501314,86.79158769945589,98.74250687339433
openai/gym,2,220,3859,424,92919,93036,40.0,86.27450980392157,95.21342215642734,0.30766998040780785,67.42544082432335,92.40028603209916
cea-sec/miasm,0,223,2152,0,39373,27461,0.0,98.67256637168141,96.80611785874945,0.0,83.04612853557191,95.70626982190778
brickschema/brick,89,3760,60437,1452642,1647280,1133050,86.40776699029125,96.93219902036607,99.01212319790301,85.10674946260562,96.51011484919269,98.66928612046527
econforge/dolo.py,41,3665,61790,864220,1689709,1069787,73.21428571428571,95.71689736223557,98.56750893312915,46.411988430030796,90.74397093115051,97.28219454129133
jwilk/ocrodjvu,1,32,357,7110,7784,4702,50.0,96.96969696969697,99.16666666666667,90.43500381582294,99.00788603408802,99.42905476844999
aldjemy/aldjemy,3,1044,18526,5670,237431,239759,50.0,90.38961038961038,96.6910229645094,1.4748303424883795,61.75845556390801,94.34464901960013
matrix-org/matrix-python-sdk,3,77,1068,7712,29402,23859,50.0,84.61538461538461,95.95687331536388,21.31859018659295,81.27712508638562,96.52870493991989
matrix-org/synapse,59,1569,21059,456292,503262,276060,84.28571428571429,96.85185185185186,98.53546696612389,85.27515408853222,94.05324791340392,97.20867504498445
18f/tock,4,204,1945,42684,42684,22962,100.0,100.0,100.0,100.0,100.0,100.0
dallinger/dallinger,46,4111,61170,466866,1499948,824982,51.11111111111111,93.34695731153498,97.78125899165573,27.202220617976447,87.39534772609815,96.43971860029599
breakingbytes/simkit,1,49,806,13144,13393,10763,50.0,84.48275862068965,84.93150684931507,56.98183552260806,58.06129969220098,66.56153370439085
xlsform/pyxform,3,199,1407,29500,29501,15079,75.0,95.67307692307693,92.44415243101183,76.38331477693482,76.38590404184252,75.39876993849693
slgobinath/safeeyes,0,24,977,0,8385,15156,0.0,64.86486486486487,91.73708920187794,0.0,36.857142857142854,91.55491119971005
vkurup/python-tcxparser,1,44,688,998,11820,10634,33.33333333333333,93.61702127659575,98.85057471264368,6.346985499872806,75.17171203256169,98.88413613539149
clusterlabs/crmsh,1,62,1063,1555,15155,14970,20.0,83.78378378378379,93.57394366197182,6.702008447547625,65.31764503060081,90.49144653327691
iqtlabs/poseidon,11,256,4489,96493,96493,66661,100.0,100.0,100.0,100.0,100.0,100.0
spamscope/mail-parser,1,8,110,998,1740,1253,50.0,80.0,88.70967741935483,32.80736357659435,57.1992110453649,64.28937916880452
matlink/gplaycli,8,281,5676,79136,124947,81211,57.14285714285714,90.64516129032259,97.25839616175462,56.73400914787147,89.57673171501082,96.57743581205628
simpeg/discretize,4,825,16010,10765,375462,343303,50.0,89.57654723127035,93.71890183223087,2.118931814289848,73.90416877444449,91.96264736530523
simpeg/simpeg,16,2156,45598,373832,927381,830459,50.0,85.828025477707,93.59771742923415,27.39099310594454,67.95000582503357,87.3703845538788
georgemarshall/django-cryptography,4,946,11207,26053,171342,128645,50.0,93.7561942517344,97.74114774114774,13.373612102110272,87.95384196828688,96.97565903043187
modoboa/modoboa,3,1616,20636,31984,313804,245425,12.5,84.56305599162742,94.7431247417474,7.234218686739603,70.9769497490506,91.72160432923731
pipoline/rocket-python,21,247,4412,83037,95170,70076,91.30434782608695,96.484375,99.63866305329721,83.33032273603082,95.50618175979447,99.5199818217968
archesproject/arches,30,2744,37983,163113,704424,558223,43.47826086956522,89.26480156148341,96.04035500265493,19.058552179582453,82.30675397148104,94.58777560135827
pygae/clifford,0,996,21245,0,484259,400265,0.0,92.47910863509749,97.95739579490963,0.0,85.57233886899944,96.16368716560196
simple-salesforce/simple-salesforce,12,338,5125,64845,92599,69667,66.66666666666666,93.1129476584022,98.12368370668199,60.65098442688117,86.60992377122014,97.64531094509931
uploadcare/pyuploadcare,7,279,4259,52125,76839,59956,43.75,85.0609756097561,93.52217830478699,53.63868365267859,79.07036572063636,91.63660817998411
tribler/tribler,23,1243,18419,155964,468770,336872,65.71428571428571,93.2483120780195,97.21841021851579,29.670241868286983,89.17775435739588,97.33849972405464
cta-observatory/ctapipe,18,3131,58304,271996,1290891,1029598,36.0,90.8062645011601,96.78458192925085,16.593874208042656,78.75440399967056,93.79550972255751
salib/salib,11,1445,25587,136965,636860,534063,55.00000000000001,87.73527625986642,94.50415512465375,15.331513976511044,71.2884896950376,90.06166978922322
alex-rudakov/sphinx-argparse,19,782,10201,88320,306351,140507,82.6086956521739,98.48866498740554,99.52195121951219,28.008575089112426,97.15189070566895,99.38884212462244
hypothesisworks/hypothesis,1,24,346,1006,4435,7706,33.33333333333333,85.71428571428571,95.31680440771349,9.375582479030754,41.3327120223672,92.34272019173157
sosy-lab/benchexec,0,17,345,0,5533,4599,0.0,94.44444444444444,99.42363112391931,0.0,93.41549890258315,99.58856647899523
pybel/pybel,17,1182,25061,55757,424402,497966,48.57142857142857,82.02637057598889,92.74638244328484,7.282042843075026,55.42826096609802,89.15717441981215
ahmadfaizalbh/chatbot,5,73,883,32798,32798,22268,100.0,100.0,100.0,100.0,100.0,100.0
jjjake/internetarchive,2,102,1162,4727,29802,24251,18.181818181818183,79.6875,86.20178041543026,11.519996100699437,72.62934711086199,87.00222429504197
bd-j/prospector,27,673,7785,186596,186596,123426,100.0,100.0,100.0,100.0,100.0,100.0
gprmax/gprmax,18,414,8217,187488,187597,118406,94.73684210526315,99.04306220095694,99.84204131227217,99.53177257525083,99.58963741572437,99.85073745815167
infobyte/faraday,23,538,12981,192787,237015,177128,69.6969696969697,91.0321489001692,98.49013657056146,70.61174109235819,86.81104957805907,97.497715688541
pylast/pylast,3,88,1498,10361,27258,22705,37.5,70.96774193548387,84.15730337078652,25.915457728864432,68.17908954477238,81.94975817512451
common-workflow-language/cwltool,17,775,12035,172439,292177,268600,51.515151515151516,92.37187127532776,96.64337910543644,46.69132479685473,79.11279469940457,96.63678098061507
common-workflow-language/cwltest,17,395,6982,60353,146989,106913,68.0,93.16037735849056,97.96548337308826,36.529091690423016,88.9661600663362,96.66374329810222
common-workflow-language/schema_salad,9,257,4262,36078,91808,65867,60.0,87.71331058020478,95.8830146231721,33.143781062533876,84.34126758104968,94.83133449472335
ellmetha/django-machina,4,1014,11674,7283,158291,149101,40.0,87.263339070568,95.04966617814688,3.184312353802768,69.20884069693723,92.84459998007372
sdss/marvin,25,3331,54550,323645,1187429,1047989,39.682539682539684,87.70405476566614,94.47850635629914,18.339414455637083,67.28592305656719,90.87069432702522
okigan/awscurl,9,179,3807,60841,72889,54010,75.0,94.21052631578948,99.58148051268637,77.02659931381113,92.27974223606417,99.37991057464075
exa-networks/exabgp,0,67,1377,0,27296,18496,0.0,98.52941176470588,99.78260869565217,0.0,99.12121432202774,99.88659070043744
scikit-hep/iminuit,0,200,3574,0,81170,88846,0.0,84.03361344537815,94.55026455026456,0.0,60.5814083666082,90.45059352920816
turbo87/utm,12,328,8460,166806,166806,107228,100.0,100.0,100.0,100.0,100.0,100.0
opendronemap/odm,21,695,7300,152551,177651,107241,80.76923076923077,97.2027972027972,99.37380887557855,80.23805641610957,93.44003618709993,98.88884790587021
petercorke/robotics-toolbox-python,11,1439,22508,192212,651582,487127,44.0,92.4213230571612,96.58013301866552,24.51843168369371,83.11535571829289,94.1914313945012
zach-taylor/splunk_handler,3,55,783,5079,25486,19936,50.0,74.32432432432432,87.09677419354838,15.360188713482126,77.07615072884533,88.63990040460628
nexusformat/definitions,0,12,338,0,3607,4452,0.0,66.66666666666666,97.40634005763688,0.0,60.898193483032244,96.4053702901689
seperman/deepdiff,0,0,25,0,0,318,0.0,0.0,86.20689655172413,0.0,0.0,82.5974025974026
browniebroke/deezer-python,3,65,868,16103,28393,21908,60.0,89.04109589041096,98.4126984126984,49.22357400501314,86.79158769945589,98.74250687339433
vimalloc/flask-jwt-extended,7,144,3071,28731,56921,42549,70.0,94.73684210526315,99.38511326860842,45.9071662538947,90.94990812495006,99.08019746646795
kjellmf/dot2tex,0,7,486,0,3053,6999,0.0,63.63636363636363,94.73684210526315,0.0,27.975808668560433,94.49169704333738
